economy,Year,Edu_Spending_GDP,GDP_per_Capita,Health_Spending_GDP,Internet_Usage,Learning_Outcome,Unemployment_Rate,Population_Total,Inflation_Rate,Trade_Openness_GDP,GFCF_GDP,Population_Growth,Labor_Force
DEU,2013,4.46544415743898,47206.8353514242,10.7432127,84.17,101.998260498047,5.316,80645605.0,1.50472330251876,77.5860288576931,19.5771468839831,0.272900214681538,42179007.0
DEU,2014,4.48152920014535,48959.5991203133,10.76819706,86.1937,99.4884567260742,4.979,80982500.0,0.906794000434246,76.8483516336234,19.782574460457,0.416877359168292,42451594.0
DEU,2015,4.42325502261429,41929.7549110722,10.92317677,87.5898,102.09285736084,4.612,81686611.0,0.514426137125456,77.7565815686922,19.7477510746575,0.865702643950251,42693402.0
DEU,2016,4.40474333074656,42948.9381932694,10.97133732,84.1652,99.6975326538086,4.104,82348669.0,0.491747008445174,76.0059902166055,20.0438468833034,0.807218538573871,43118037.0
DEU,2017,4.42820798912349,45553.9341495339,11.05091095,84.3942,97.5730667114258,3.781,82657002.0,1.50949485109628,77.4548394742448,20.1339289732412,0.373724559895838,43391708.0
DEU,2018,4.45174369853174,48916.1686612154,11.18380833,87.0371,98.5883712768555,3.384,82905782.0,1.73216879766942,79.1252260463654,20.8175234345652,0.300526701992065,43612526.0
DEU,2019,4.53345437624769,47656.199739747,11.42805386,88.1345,99.6325531005859,3.163,83092962.0,1.44565976888253,79.0732427175683,21.1522978107472,0.22551987421288,43981829.0
DEU,2020,4.53345437624769,47394.8734504469,12.46780777,89.8129,98.3834915161133,3.881,83160871.0,0.144877925813982,72.9335327120137,21.3426763110307,0.0816931586494595,43372704.0
DEU,2021,4.53345437624769,52349.2459994422,12.72403336,91.4306,100.973701477051,3.594,83196078.0,3.06666666666673,79.9195348609851,21.181504152251,0.0423270572552137,43283278.0
DEU,2022,,50506.5179638543,12.44708347,91.6298,97.7584228515625,3.137,83177813.0,6.87257438551097,88.7857542130501,21.6010467765749,-0.0219565701848977,43561312.0
DEU,2023,,54776.7668235491,11.74428654,92.4764,99.2837371826172,3.071,83287273.0,5.94643667725823,81.9625483787634,21.1916877404125,0.131511079477747,43771247.0
DEU,2024,,56103.7323182554,12.26655293,93.5,,3.4,83516593.0,2.2564981433876,79.0907305894936,20.4603173503166,0.274957829184881,43801773.0
DJI,2004,8.72783499050382,806.261652944964,3.53544688,0.781317,,26.441,826124.0,3.12226204699354,,,1.53756010632665,171328.0
DJI,2005,7.90851494907538,844.4483573908,3.80321956,0.953611,,26.448,839167.0,3.10496640148298,,,1.56648498246787,174207.0
DJI,2006,7.76647673520519,898.464628136774,4.21972466,1.27004,,26.382,855764.0,3.48340699677866,,,1.95849040506805,178121.0
DJI,2007,7.80288270781746,969.573220191902,4.05262756,1.62,,26.292,874528.0,4.96597654553301,,,2.16896750475782,182681.0
DJI,2008,7.80288270781746,1119.15233346969,3.6125772,2.26,,26.183,892734.0,11.9586206896552,,,2.06043519210448,187172.0
DJI,2009,7.80288270781746,1150.9375857489,3.63905573,4.0,,26.325,911527.0,1.67549587285964,,,2.08325510197307,191812.0
DJI,2010,7.80288270781746,1213.23352553429,3.35699701,6.5,,26.368,930251.0,3.95007875923885,,,2.03332270229716,196416.0
DJI,2011,7.80288270781746,1306.34552844977,3.37387872,7.0,,26.31,948558.0,5.0687139477799,,,1.94884944824561,200952.0
DJI,2012,7.80288270781746,1400.19357858954,3.29730988,9.4,,26.179,966747.0,3.73120950756887,,,1.8993890613377,205479.0
DJI,2013,7.80288270781746,2075.94498424748,2.91782117,12.7,,26.149,984824.0,2.70603242872182,347.720317058403,25.0258710849342,1.85261177020025,210033.0
DJI,2014,7.80288270781746,2214.62084142432,2.95930099,17.0,,26.16,1002717.0,1.34186494340157,298.564535821251,28.0409117606815,1.80056496059208,214643.0
DJI,2015,7.80288270781746,2376.12554719873,3.3475771,22.9,,26.063,1020313.0,-0.847389733971996,268.363456254629,30.3355894617026,1.73961273409176,219291.0
DJI,2016,7.80288270781746,2510.4300076241,2.74166131,30.8,,25.982,1037653.0,2.73841208738755,213.071998607921,27.7228772325212,1.68519891610854,223972.0
DJI,2017,7.80288270781746,2618.95521147369,2.47976375,55.6814,,26.064,1054841.0,0.568112117084804,305.967966403468,26.1120682606879,1.64286125399062,228680.0
DJI,2018,7.80288270781746,2718.08338799203,2.530864,57.0617,,26.18,1071882.0,0.14797084987711,300.398900523844,28.4937586770341,1.60259372935612,233398.0
DJI,2019,7.80288270781746,2837.16902340932,2.41347837,58.4762,,26.257,1088709.0,3.31925372703827,320.93923036418,29.7952101352966,1.55766086478885,238047.0
DJI,2020,7.80288270781746,2844.88810647853,2.33861232,59.9257,,27.701,1105188.0,1.7774078380617,225.744871323723,30.0681931461676,1.50228656339009,240671.0
DJI,2021,7.80288270781746,3025.91126413549,2.87128091,61.4112,,27.628,1121248.0,1.18191775339802,263.477728733891,29.6579987966534,1.44268944208775,247690.0
DJI,2022,,3133.25779772463,2.52554536,63.2573,,26.272,1137096.0,5.17980847967061,302.285409231545,28.9763142279811,1.40352932560807,252945.0
DJI,2023,,3381.29779710722,2.28316021,65.0248,,26.074,1152944.0,1.49506816515088,285.902043800644,24.6459078336045,1.38410272350128,258002.0
DJI,2024,,3552.72335079222,,,,26.007,1168722.0,2.07655387954199,241.237463098287,24.1649469069389,1.3592172957681,263018.0
DMA,2004,5.0,5778.83306546506,4.74520159,30.3196,108.369102478027,,68649.0,2.39410982050298,,,0.172036782480506,
DMA,2005,5.0,5695.22442394675,4.97772503,38.5436,109.390678405762,,68734.0,1.68190079877553,,,0.123741672326271,
DMA,2006,5.0,6055.78109574854,4.78092194,39.3982,99.4147796630859,,68806.0,2.2023913263167,,,0.104696825035423,
DMA,2007,5.0,6459.03503689609,4.79109955,40.2745,100.913940429688,,68847.0,3.63222129317821,,,0.059570080147079,
DMA,2008,5.0,6971.32633839289,5.04968786,41.16,96.7948684692383,,68854.0,6.35992183336295,,,0.0101669559495206,
DMA,2009,5.0,7487.49010395154,4.98329306,42.02,93.0075836181641,,68864.0,0.0062635710706685,,,0.0145224299184914,
DMA,2010,5.0,7549.61964680375,5.15711927,47.45,90.1060070671378,,68859.0,2.99936630549,,,-0.0072609513330379,
DMA,2011,5.0,7705.40717248319,5.33450365,48.6,94.6864111498258,,69053.0,1.1312313652648,,,0.281339010328044,
DMA,2012,5.0,7528.51001990155,5.79509926,49.8,97.7040816326531,,69118.0,1.3567714780886,,,0.094086320276983,
DMA,2013,5.0,7822.21797211398,5.34749842,51.0,98.001823425293,,69715.0,-0.0464116468805992,,,0.860031375499996,
DMA,2014,5.0,8131.74876096735,5.26141691,57.5,96.0108795166016,,70373.0,0.799250372687492,,,0.9394164226089,
DMA,2015,5.0,8282.59874702141,5.15941811,65.0,97.7272727272727,,70410.0,-0.84382698463833,,,0.0525631657968539,
DMA,2016,5.0,8802.56172041363,5.12308073,67.03,101.581395348837,,69606.0,0.141816225732312,,,-1.14845280097172,
DMA,2017,5.0,8224.64896571414,5.46245432,69.6197,107.604166666667,,68496.0,0.296252889279487,,,-1.60754211187345,
DMA,2018,5.0,9215.3085405645,6.18495989,,102.043010752688,,68174.0,0.98919111918989,,,-0.471208891199626,
DMA,2019,5.0,9491.14995962374,5.16903925,73.3819,93.7086092715232,,67880.0,1.50462353858141,,,-0.432182012456847,
DMA,2020,5.0,7827.74842680426,6.06806135,75.6567,,,67573.0,1.22026442242476,,,-0.453294538586472,
DMA,2021,5.0,8376.40414141113,6.31142521,82.6979,98.3534622192383,,67202.0,2.22891330700344,,,-0.550548598917183,
DMA,2022,,9323.66089490562,5.97262001,83.3101,96.6589889526367,,66826.0,2.88490226829353,,,-0.561078261856387,
DMA,2023,,9912.96212766668,5.00757647,83.8255,100.958076477051,,66510.0,5.08677483158112,,,-0.473991407609536,
DMA,2024,,10405.2787777582,,,93.92575928009,,66205.0,2.56921890367726,,,-0.459632350460969,
DNK,2004,7.75,46625.050098011,8.98551464,80.93,100.0,5.204,5404523.0,1.15435693124932,82.0077308240144,20.6579399200817,0.258432282052875,2901221.0
DNK,2005,7.66,48925.8076698784,9.06716251,82.74,98.5534515380859,4.83,5419432.0,1.81781458291254,89.3987952460671,21.1723797337583,0.275481733409308,2902668.0
DNK,2006,7.28,52119.1787984282,9.15257931,86.65,103.421562194824,3.897,5437272.0,1.92422138464594,97.4298607727841,23.2747647050451,0.328645158919929,2933792.0
DNK,2007,7.24,58631.6566433635,9.30215549,85.03,100.0,3.801,5461438.0,1.69326586220315,100.047674594039,23.4983863063468,0.443466054321374,2931561.0
DNK,2008,7.06,64616.6657583663,9.46797943,85.02,98.8464279174805,3.683,5493621.0,3.41626794258373,104.470310168489,22.9393877468768,0.587547590258978,2924360.0
DNK,2009,7.96,58412.7472358513,10.62873173,86.84,98.4656372070312,6.409,5523095.0,1.30470991024337,89.3948566562728,20.1024313779465,0.535079062079429,2914657.0
DNK,2010,7.94,58104.5445594981,10.59621811,88.72,99.3064880371094,7.746,5547683.0,2.31092436974789,94.3877282319057,17.9939144621449,0.444197154509531,2893686.0
DNK,2011,8.07,61809.737898222,10.39758492,89.81,101.048439025879,7.769,5570572.0,2.7586822605125,102.012930474308,18.1475309529928,0.411737855195019,2892968.0
DNK,2012,6.44428148631013,58443.7747103968,10.53344631,92.26,99.650032043457,7.798,5591572.0,2.3979148566464,104.362280505171,18.7986435638088,0.376272242619955,2877238.0
DNK,2013,7.71144140637951,61377.5940590412,10.29778957,94.6297,99.0106735229492,7.384,5614932.0,0.789071780078062,103.612813249189,18.8065381186482,0.416901360752097,2854299.0
DNK,2014,6.89804488231364,62520.4509747011,10.31388664,95.9935,100.149047851562,6.925,5643475.0,0.56402054044954,103.210859225139,19.334256991948,0.507053283010163,2869233.0
DNK,2015,6.77666084180633,53094.0133607574,10.3754549,96.3305,99.5803298950195,6.278,5683483.0,0.452034153691575,105.130362453899,19.8029126025869,0.706423849687002,2899972.0
DNK,2016,6.65527680129908,54500.9260410217,10.28229332,96.9678,101.488136291504,5.989,5728010.0,0.250000000000031,101.452783808643,20.9848820610106,0.780392644135167,2943425.0
DNK,2017,7.15927409981774,57521.5514992225,10.1137991,97.0994,101.684516906738,5.833,5764980.0,1.14713216957602,104.215676920442,21.2303828701723,0.643350903737356,2970148.0
DNK,2018,6.17364714761534,61324.7665045565,10.14163208,97.3192,100.413879394531,5.131,5793636.0,0.813609467455631,108.813985501909,21.7629454283236,0.495838925879129,2992952.0
DNK,2019,6.24096490619321,59404.2663247723,10.18468761,98.0464,100.630348205566,5.018,5814422.0,0.75813157251162,111.891475065653,21.3534089903591,0.358130915892652,3034322.0
DNK,2020,6.24096490619321,60985.4885601514,10.69237614,96.5491,99.7000274658203,5.644,5831404.0,0.420711974110115,104.433432671151,22.1844244807288,0.291641177476633,3032944.0
DNK,2021,6.24096490619321,69340.7334922138,10.65575886,98.8659,99.6760330200195,5.065,5856733.0,1.8530454398968,112.321472697291,23.206237827405,0.433414489409722,3076617.0
DNK,2022,,67781.0940939514,9.47411346,97.8601,99.8858795166016,4.434,5903037.0,7.6965669988926,131.995824909071,23.0897420855077,0.787502464739957,3147518.0
DNK,2023,,68043.5466971243,9.5572958,98.7756,99.2550430297852,5.094,5946952.0,3.30517811237606,129.625337431278,23.5305356705048,0.741185515720057,3189737.0
DNK,2024,,71026.4832271897,9.38812923,99.7692,,5.358,5976992.0,1.37220049768918,131.765030975207,23.3320384051141,0.503861198167737,3277500.0
DOM,2004,1.83815058463101,2451.69161616569,4.2877388,8.86555,88.1438598632812,6.303,9104892.0,51.4608598338065,81.3514229381911,20.4393611293454,1.37429292476688,3431434.0
DOM,2005,1.81722587694651,3878.31206735244,4.35391188,11.4832,,6.587,9225034.0,4.19020260472056,61.6535587358027,22.6126199111617,1.31090240619311,3488715.0
DOM,2006,1.79630116926202,4055.14270347371,3.99365425,14.8449,85.86181640625,5.654,9341183.0,7.57280523853074,63.7664826351505,25.8801400051994,1.25120281923629,3602821.0
DOM,2007,1.77537646157752,4649.64558875814,4.08935308,17.66,92.8184280395508,5.158,9455658.0,6.14356655248047,61.229259153164,27.0374299938478,1.21803887479734,3668718.0
DOM,2008,1.82030116926201,5023.58513403515,4.56442022,20.82,,4.764,9573130.0,10.6446210953712,61.4285058325394,28.0160895783936,1.23469232350419,3765044.0
DOM,2009,1.8652258769465,4973.95186999952,4.76706171,27.72,93.9997482299805,5.467,9695265.0,1.44215131834353,50.6509376792025,22.9926848813914,1.26774062661765,3696350.0
DOM,2010,1.910150584631,5478.62470398954,4.92896748,31.4,92.850156394869,5.212,9820175.0,6.32993220146146,56.0573964175321,24.9200517402196,1.28013209833069,3849571.0
DOM,2011,1.95507529231549,5826.51014109195,5.04506636,38.0,93.0006210358063,6.087,9945621.0,5.79676809206533,59.0692578401698,24.3778439913801,1.26934108138221,4020502.0
DOM,2012,2.0,6013.81965002603,5.05897284,42.32,93.4557237618524,6.722,10070411.0,3.69449707884777,58.5062536731089,23.6441763702234,1.24691664021516,4180944.0
DOM,2013,2.51925224689344,6136.59429329301,4.92594242,45.9,94.1747029906818,7.351,10193833.0,4.830950967408,56.8137658014945,21.8222569473428,1.21814094005704,4239112.0
DOM,2014,2.51925224689344,6496.45166971142,4.80942917,49.58,95.285724455654,6.719,10315528.0,2.99864226125219,55.6601041506633,22.1985116552393,1.18674032060011,4327340.0
DOM,2015,2.51925224689344,6800.95309395474,4.73534584,54.2158,99.6948936712084,7.605,10434829.0,0.836746346724557,52.3471238667007,22.5773862286248,1.14988204322301,4581646.0
DOM,2016,2.51925224689344,7160.44200982307,4.58582401,63.8709,99.4305035574374,7.284,10551430.0,1.61416607245223,51.7306571245477,22.168510614524,1.11122425240832,4689168.0
DOM,2017,2.51925224689344,7412.71571571512,4.44562674,67.5712,96.0952302496087,5.832,10666843.0,3.27955694678546,50.7595355508472,20.9638452990699,1.08787494846018,4755988.0
DOM,2018,2.51925224689344,7882.98221584944,4.21765518,74.822,93.7769275037718,5.861,10782053.0,3.56443426013508,52.3351709577013,24.8205752388366,1.07428473724925,4935940.0
DOM,2019,2.51925224689344,8183.01623600375,4.36808872,79.7155,93.9661654135338,6.356,10894043.0,1.81060377042959,50.912982200697,24.9843138217951,1.0333133463082,5117215.0
DOM,2020,2.51925224689344,7135.22273255899,4.96490288,81.6173,97.0056636814455,6.126,11008300.0,3.78103179915517,44.7331613466756,24.8098538977154,1.04334076460591,4805608.0
DOM,2021,2.51925224689344,8527.0754858205,5.08839989,85.243,87.7265195687739,7.702,11123476.0,8.24300347981809,51.9500227303115,28.9495612066708,1.04082961778304,5099149.0
DOM,2022,,10104.2449349081,4.64506817,81.5127,89.488625928161,5.504,11230734.0,8.81109209279587,54.3781976712844,29.9670054753193,0.959629735113671,5169749.0
DOM,2023,,10630.431743829,4.59880495,84.6161,91.6880720478921,5.555,11331265.0,4.78561281021135,49.8436131764417,28.9835484421124,0.891159203732232,5323558.0
DOM,2024,,10875.6618443092,,91.0022,89.9788377526112,5.312,11427557.0,3.30223338951227,51.7835143952326,26.1210921622134,0.846199988604412,5424140.0
DZA,2004,4.4671956,2816.99384960555,3.29030514,4.63448,96.5024795532227,17.65,32628286.0,3.96180030257187,61.3579975707176,26.1014395272487,1.39644042529783,9976118.0
DZA,2005,4.4671956,3233.13339634212,3.1188612,5.84394,98.7494964599609,15.27,33109249.0,1.38244656662118,66.8404602203906,24.8333849865266,1.46330884553002,10191263.0
DZA,2006,4.4671956,3660.66104745322,3.18999887,7.37598,87.9262084960938,12.27,33623506.0,2.31149918514424,65.9152919677621,25.1669293883515,1.54127363754195,10408612.0
DZA,2007,4.4671956,4167.45169937531,3.62011433,9.45119,97.3352890014648,13.79,34189416.0,3.67899574741699,67.5454733939763,27.9986237172174,1.6690716779345,10631111.0
DZA,2008,4.4671956,5180.91881514686,3.98331022,10.18,114.697441101074,11.33,34816961.0,4.85859062814939,71.0284922505261,30.0397675681438,1.81885306168943,10864872.0
DZA,2009,4.4671956,4235.42990456612,4.89210796,11.23,98.6287536621094,10.16,35490445.0,5.73706036145628,64.2847547238993,38.7738534672056,1.91588522187232,11105183.0
DZA,2010,4.4671956,4912.78585503672,4.64001417,12.5,98.7934935399236,9.96,36188236.0,3.91106195534028,63.4912159928425,36.8247454236446,1.9470588317966,11421278.0
DZA,2011,4.4671956,5916.31364364343,4.82567501,14.9,97.1263551168658,9.96,36903376.0,4.5242115050527,62.2200899610479,32.5550419569134,1.9568943735315,11586989.0
DZA,2012,4.4671956,6033.64884689543,5.63658524,18.2,99.1502367628067,10.97,37646166.0,8.89145091062317,60.7576393340605,32.3722774660867,1.99280790148967,11731223.0
DZA,2013,4.4671956,5979.60138960585,5.64541769,22.5,103.057771894353,9.82,38414171.0,3.25423910998847,59.151008157244,35.5482724924833,2.01953115835273,11845414.0
DZA,2014,4.4671956,6094.69392314956,6.01484108,29.5,102.143158207919,10.207,39205031.0,2.91692692067458,56.9235419669867,38.5992038440274,2.03786524232338,11933136.0
DZA,2015,4.4671956,4685.05902729002,6.33435678,38.2,98.4612319244171,11.206,40019529.0,4.78444700693889,53.2046225904145,42.8089904007225,2.05624795728459,12057287.0
DZA,2016,4.4671956,4424.98529027556,6.00080872,42.9455,100.006384928006,10.202,40850721.0,6.39769480268757,49.7609327925216,43.3866935269655,2.05569111181654,12191778.0
DZA,2017,4.4671956,4554.66753957828,5.9484539,47.6911,100.839212211617,12.0,41689299.0,5.59111590961664,49.8208161712587,41.5075397965874,2.03200060784518,12361094.0
DZA,2018,4.4671956,4577.21029180491,5.9323926,49.0385,100.927226302783,12.112,42505035.0,4.26999020467084,52.4361676779223,41.0086253013984,1.93780623340147,12518797.0
DZA,2019,4.4671956,4468.45341883656,5.41732121,55.7907,97.5394672160368,12.302,43294546.0,1.95176821052892,46.5068426081672,39.8722500063772,1.84041291439333,12673323.0
DZA,2020,4.4671956,3743.5419522929,5.63830757,63.4727,100.705688455269,14.08,44042091.0,2.41513094083414,40.3897565625388,39.0898216851072,1.71191216459393,11586994.0
DZA,2021,4.4671956,4160.55926736925,5.02188873,72.2124,98.3576803381485,13.656,44761099.0,7.22606307415477,46.8370592599607,35.1175035102881,1.61936460233826,11881915.0
DZA,2022,,4960.30334332888,3.63464284,74.8319,93.9291038501862,12.382,45477389.0,9.26551551551553,51.1900893683897,30.384790452886,1.58758210690673,13145205.0
DZA,2023,,5370.477235078,4.35082531,76.9081,97.5415729665837,11.645,46164219.0,9.32217375928322,43.7397984507007,32.7223686846894,1.49897601193923,13290460.0
DZA,2024,,5752.99076651465,,,102.422468002168,11.655,46814308.0,4.04611455313434,40.1345741170703,35.1978539491642,1.39838651912702,13425069.0
EAP,2004,2.19780847816225,1439.93214543391,3.84870486525764,,93.9390106201172,4.41127089940087,1883675167.0,4.42677525782239,66.6157542747514,35.0562529820411,0.813694495842485,1023265685.0
EAP,2005,2.15777148429532,1653.6791360518,3.83782878793942,8.3,93.2464828491211,4.49019174546575,1898853723.0,5.52861156446484,69.083574503904,35.4205020870806,0.802565580524512,1036012615.0
EAP,2006,2.13041798324353,1976.63130651455,3.68788577217093,10.1,92.2526321411133,4.3836448453094,1914002124.0,4.86632048837461,70.324349676174,34.8478156146405,0.794600232072768,1048300832.0
EAP,2007,2.1086593461242,2481.38704492063,3.51541268984802,14.3,94.8501815795898,4.36462589942474,1929185103.0,4.81676767378834,67.9425201146739,34.5001815979768,0.790128458123296,1062122494.0
EAP,2008,2.0770004415076,3117.83131105355,3.67964078684429,19.2,99.7717666625977,4.44442036989862,1944305887.0,10.2266663272483,64.1679361949615,35.7593022156083,0.780735561073522,1071184791.0
EAP,2009,2.12198260631614,3359.51721584875,4.07079273089241,23.7,100.292922973633,4.42509624520043,1959017463.0,4.21903052064628,51.5537588488543,39.9220554222272,0.7538010224649,1079125085.0
EAP,2010,2.10470835542303,4057.86521472833,3.96546033259469,28.9,100.122337341309,4.16370037437203,1973602166.0,3.68901229670758,56.1481865080446,39.9125470166321,0.741733055460152,1086924142.0
EAP,2011,2.14968938649747,4913.89394942906,4.08406504198086,32.3,99.0523223876953,4.11479448813573,1989106668.0,5.29573220295508,56.8065017577975,40.114675046921,0.782524367389617,1098795854.0
EAP,2012,2.11787666730385,5434.82527120289,4.27888548734003,35.7,97.1369094848633,4.05276045051969,2006566431.0,3.02696391124796,54.3674047518243,40.8184257971623,0.873939068297722,1105075955.0
EAP,2013,2.12796818913369,5952.7689297214,4.40800610653959,38.2,98.3221893310547,4.05506180796151,2023850158.0,2.91354193604001,52.7617829667611,41.1074050066742,0.857669799986749,1107910558.0
EAP,2014,2.08028730077895,6373.64846984799,4.49089889648181,40.6,95.1105194091797,4.05030843985024,2040383789.0,3.14299050879095,51.1435906351298,40.7133212028265,0.813620594831593,1114249213.0
EAP,2015,2.06673277521004,6589.77076427461,4.64726137088585,43.5,93.7844009399414,4.12458341898818,2056050896.0,1.22393195511119,46.0352711694192,39.5007489225565,0.764918012604477,1118869342.0
EAP,2016,2.06885634277972,6683.18386700353,4.67398607736289,49.6,95.4344329833984,4.04312471702124,2071486140.0,1.91731090233378,43.4661834303896,39.0092935946321,0.747918955883516,1121855394.0
EAP,2017,2.06576533127949,7241.92533864361,4.73855932101377,53.9,97.1778335571289,3.9216662036523,2087238522.0,2.91263557371478,44.7719419402175,39.3008549279555,0.757561926599341,1122830532.0
EAP,2018,2.05432600346732,8045.94630458507,4.83519763650792,59.1,98.1599502563477,3.81235265554938,2100698838.0,3.19834755924996,45.0725672746999,40.2236815046024,0.642815839523057,1127500780.0
EAP,2019,2.05320306436135,8286.3981179292,4.99305007183394,64.0,97.2809677124023,3.90432643103478,2112289891.0,1.94257500833107,42.68001465761,40.0095275376226,0.550254605067876,1131009705.0
EAP,2020,2.03873117960246,8391.27634645493,5.27689545937469,72.2,94.9796676635742,4.36943697408605,2121866294.0,2.40629214387011,40.5762009934068,39.6412336534801,0.452341336047048,1112810972.0
EAP,2021,2.01343475215941,9974.57829690175,5.15121923765407,77.6,95.7783889770508,4.13328662810016,2128553744.0,2.69891859529198,44.6542035676862,39.4505154508279,0.314672689212406,1132761849.0
EAP,2022,,10106.9935977814,5.58481742555189,81.6,95.2634201049805,4.23491194246921,2133560408.0,5.37734908193985,46.7579624046603,39.1491927693662,0.234938160938111,1133872291.0
EAP,2023,,10125.9095208645,5.608422496099,84.2,,3.97712381690091,2137527754.0,5.97802515541409,44.5036923543447,38.4133604100997,0.185776878891948,1144337266.0
EAP,2024,,10396.7957405051,,86.1,,3.91370991631764,2141122258.0,2.31848172887108,45.9495649235364,37.8629110688937,0.168020512804402,1141692805.0
EAR,2004,3.88931473184905,1563.10591131168,4.74853157562277,,82.2772369384766,7.18946151700737,2693184997.0,4.43526108410782,54.1592974980815,22.6355993553914,1.7256294066802,1033749229.0
EAR,2005,3.90134956440792,1788.28350980842,4.74780188832651,,84.3066711425781,7.11332854467778,2738846905.0,4.8217005071285,56.5589782626148,23.3283258406456,1.68124872548438,1055156632.0
EAR,2006,3.87075526686009,2011.10903452871,4.68194125862211,,84.8054885864258,6.88954096317129,2784726644.0,5.68713772607966,57.9537592611841,24.32050486802,1.66127213678851,1071828821.0
EAR,2007,3.84241098738874,2342.68810678142,4.67173525540055,,86.318603515625,6.8238682430718,2830531957.0,6.17781214809388,58.2473815100009,25.7785405785344,1.63149490626191,1091679519.0
EAR,2008,3.94472145502223,2594.55632797992,4.64656104777135,,87.65869140625,6.76572719306619,2875943965.0,10.4469875128223,61.2736289326359,25.9047818375598,1.59162913488819,1106193220.0
EAR,2009,4.09685684242215,2457.28657966372,4.99411801436649,,88.4367828369141,6.88223725605258,2921563644.0,4.37376765455939,53.2877790028952,25.6687734698738,1.5738011463579,1123022129.0
EAR,2010,4.04223119074494,2938.79859415379,4.80708333734977,,88.1952972412109,6.69836499671353,2967104472.0,4.3974138315007,54.8315323303574,25.2882115054203,1.54675845386388,1141359093.0
EAR,2011,4.11682718001494,3262.90999134968,4.76887609782366,,87.6654281616211,6.60736243902951,3013476947.0,5.81149223300288,58.0638147627474,25.7371546465772,1.55079919896062,1159519042.0
EAR,2012,4.14928761758066,3359.13086538369,4.84732819079966,,89.4652328491211,6.70184146782176,3058869436.0,5.01827254237431,57.7433661405682,25.5773016114581,1.49508383327134,1179070299.0
EAR,2013,4.07492778118084,3328.41752232259,4.95607176333332,,89.9685516357422,6.67711092742994,3103677284.0,4.82778705505169,56.6688112532542,25.3344973429338,1.45422467967722,1198749227.0
EAR,2014,4.08556416432141,3347.32555792556,4.96042508781705,,91.5040130615234,6.61419058154874,3146800078.0,4.07392957476225,55.0023236880475,25.2474381463502,1.37984591275929,1216975963.0
EAR,2015,4.03227351338318,3174.36962020929,5.14300120098285,,91.7532272338867,6.79324404164611,3190318707.0,3.12900274473925,51.0526136140885,25.4749336413515,1.37347316967011,1238230036.0
EAR,2016,3.95255686216804,3223.9805446069,5.041163682298,,92.4084167480469,6.73414803284961,3233033717.0,3.52317317628473,48.6955201383382,25.2419623492782,1.33001077454781,1258173377.0
EAR,2017,3.90237580014729,3457.64943157186,4.86578793719636,,91.2061920166016,6.71806478492721,3274060446.0,3.32817337461298,50.6972262430871,25.0917241133818,1.26100135075766,1278133662.0
EAR,2018,3.87958258930902,3463.50882263375,4.63534520343627,,90.5567474365234,6.77526130131479,3314245247.0,3.97561015740694,54.6258922827951,25.4664847791326,1.21989783757211,1298625978.0
EAR,2019,3.87345704868489,3483.31545469615,4.60445519152089,,90.2862777709961,6.30970549335686,3355014793.0,2.76252019386111,52.213676612133,24.9840729257801,1.22262600683525,1319242075.0
EAR,2020,3.85400194790774,3187.03781234801,5.0357255441993,,91.3494567871094,7.36417086549936,3396051187.0,2.96354992076065,47.3375696456261,24.3340272539064,1.21571614142701,1307012741.0
EAR,2021,3.90586532106282,3698.98363187847,5.07850443515042,,91.6536636352539,6.74359581980053,3432026092.0,4.12676744440695,53.4080200126286,25.0866487857607,1.0537443092784,1346271066.0
EAR,2022,,4043.82776331568,4.78052753881682,,97.3999099731445,5.64296814018676,3470644834.0,7.19861615609867,58.9341445376023,25.6870614219117,1.11896236573035,1392418772.0
EAR,2023,,4252.59733415786,4.81231265306856,,89.5470962524414,5.11313521249178,3511607650.0,5.88585897042164,53.0713243241331,26.2412436983027,1.17335447434549,1431647665.0
EAR,2024,,4450.18711937385,,,90.9654769897461,5.14376176238682,3552278604.0,3.29589662451998,51.66586278469,25.8631763388917,1.15153053031295,1463913151.0
EAS,2004,2.99278429615387,4634.6623943391,6.16362314185271,,94.0935134887695,4.42980737625595,2118747885.0,3.23751394003321,64.7135123281801,28.4723266194474,0.757360331773851,1142874087.0
EAS,2005,2.91989668450444,4910.91472643792,6.1145283420238,14.7,93.4480667114258,4.47463469156014,2134573057.0,3.03702332617012,67.2266375708886,29.0901593801618,0.744135946511667,1156428634.0
EAS,2006,2.86591137633768,5170.318905428,5.91915781405042,16.6,92.548210144043,4.351012904116,2150688938.0,3.93616259929866,69.6579758538539,29.4407166454921,0.752157370874821,1169709339.0
EAS,2007,2.81245255760997,5739.38750773872,5.69835175167103,20.8,94.9993591308594,4.30429852915007,2167046538.0,3.76400259181596,68.8974872614115,29.3779504305308,0.757697100667749,1184561571.0
EAS,2008,2.76131393541698,6569.11576512158,5.84782680247894,25.2,99.5523300170898,4.38194930101755,2183472438.0,8.34208634920956,69.3381079119863,30.2586776789329,0.755127291401356,1194280992.0
EAS,2009,2.78383358545132,6713.65045131004,6.34475433749058,29.5,100.039779663086,4.47420796985744,2199148703.0,1.6217301400345,57.2786608831391,31.5559463110916,0.715386128615825,1202435209.0
EAS,2010,2.83015452085538,7784.344658223,6.22069505477777,34.2,99.919563293457,4.22455076502669,2214613815.0,3.05730563962442,62.4576577394419,31.5103754249424,0.700770611250663,1210777176.0
